ID=    0, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00
ID=  754, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  755, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  756, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  757, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  758, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  759, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  760, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  761, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  762, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  763, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  764, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  765, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  766, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  767, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  768, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  769, predicted=  6, probability = 0.3508, true=  5, accuracy=0.00

ID=  770, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  771, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  772, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  773, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  774, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  775, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  776, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  777, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  778, predicted=  6, probability = 0.3508, true=  5, accuracy=0.00

ID=  779, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  780, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  781, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  782, predicted=  6, probability = 0.3508, true=  5, accuracy=0.00

ID=  783, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  784, predicted=  6, probability = 0.3508, true=  5, accuracy=0.00

ID=  785, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  786, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  787, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  788, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  789, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  790, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  791, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  792, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  793, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  794, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  795, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  796, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  797, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  798, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  799, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  800, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  801, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  802, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  803, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  804, predicted=  6, probability = 0.3508, true=  5, accuracy=0.00

ID=  805, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  806, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  807, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  808, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  809, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  810, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  811, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  812, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  813, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  814, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  815, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  816, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  817, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  818, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  819, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  820, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  821, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  822, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  823, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  824, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  825, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  826, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  827, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  828, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  829, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  830, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  831, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  832, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  833, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  834, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  835, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  836, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  837, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  838, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  839, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  840, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  841, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  842, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  843, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  844, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  845, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  846, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  847, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  848, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  849, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  850, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  851, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  852, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  853, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  854, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  855, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  856, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  857, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  858, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  859, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  860, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  861, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  862, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  863, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  864, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  865, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  866, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  867, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  868, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  869, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  870, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  871, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  872, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  873, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  874, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  875, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  876, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  877, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  878, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  879, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  880, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  881, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  882, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  883, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  884, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  885, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  886, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  887, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  888, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  889, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  890, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  891, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  892, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  893, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  894, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  895, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  896, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  897, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  898, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  899, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  900, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  901, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  902, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  903, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  904, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  905, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  906, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  907, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  908, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  909, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  910, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  911, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  912, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  913, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  914, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  915, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  916, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  917, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  918, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  919, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  920, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  921, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  922, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  923, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  924, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  925, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  926, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  927, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  928, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  929, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  930, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  931, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  932, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  933, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  934, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  935, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  936, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  937, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  938, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  939, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  940, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  941, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  942, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  943, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  944, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  945, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  946, predicted=  6, probability = 0.3508, true=  5, accuracy=0.00

ID=  947, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  948, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  949, predicted=  6, probability = 0.3508, true=  5, accuracy=0.00

ID=  950, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  951, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  952, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  953, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  954, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  955, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  956, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  957, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  958, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  959, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  960, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  961, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  962, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  963, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  964, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  965, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  966, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  967, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  968, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  969, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  970, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  971, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  972, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  973, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  974, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  975, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  976, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  977, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  978, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  979, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  980, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  981, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  982, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  983, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID=  984, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  985, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID=  986, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  987, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  988, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  989, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  990, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  991, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID=  992, predicted=  6, probability = 0.3508, true=  5, accuracy=0.00

ID=  993, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  994, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID=  995, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID=  996, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID=  997, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  998, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID=  999, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1000, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1001, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1002, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1003, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID= 1004, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1005, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1006, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1007, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1008, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID= 1009, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1010, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1011, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1012, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID= 1013, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1014, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1015, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1016, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1017, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1018, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1019, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1020, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID= 1021, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1022, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1023, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1024, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1025, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1026, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1027, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1028, predicted=  6, probability = 0.3508, true=  5, accuracy=0.00

ID= 1029, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID= 1030, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1031, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1032, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1033, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1034, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID= 1035, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID= 1036, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID= 1037, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1038, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1039, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1040, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1041, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1042, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1043, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1044, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1045, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1046, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID= 1047, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1048, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1049, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1050, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1051, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID= 1052, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1053, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID= 1054, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1055, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1056, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1057, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1058, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1059, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1060, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1061, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1062, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1063, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1064, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1065, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID= 1066, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1067, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1068, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1069, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1070, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1071, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1072, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1073, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1074, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1075, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1076, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID= 1077, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1078, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1079, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1080, predicted=  6, probability = 0.3508, true=  5, accuracy=0.00

ID= 1081, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1082, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1083, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1084, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID= 1085, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1086, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1087, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1088, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID= 1089, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1090, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1091, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1092, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1093, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1094, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1095, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1096, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID= 1097, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1098, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID= 1099, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1100, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1101, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1102, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1103, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1104, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1105, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1106, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1107, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1108, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1109, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1110, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1111, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1112, predicted=  6, probability = 0.3508, true=  4, accuracy=0.00

ID= 1113, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1114, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1115, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1116, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

ID= 1117, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1118, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1119, predicted=  6, probability = 0.3508, true=  2, accuracy=0.00

ID= 1120, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1121, predicted=  6, probability = 0.3508, true=  3, accuracy=0.00

ID= 1122, predicted=  6, probability = 0.3508, true=  6, accuracy=1.00

ID= 1123, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1124, predicted=  6, probability = 0.3508, true=  0, accuracy=0.00

ID= 1125, predicted=  6, probability = 0.3508, true=  1, accuracy=0.00

ID= 1126, predicted=  6, probability = 0.3508, true=  7, accuracy=0.00

